experiment,folder,instance_id,scale_group,seed,w_num,l_num,n_required_totes,orders_num,robot_num,picking_station_num,file
main_experiments,main_experiments/large/III-3,III-3,large,9,10,12,100,70,20,5,data/generated_instances/main_experiments/large/III-3/seed_9.json
main_experiments,main_experiments/large/III-4,III-4,large,0,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_0.json
main_experiments,main_experiments/large/III-4,III-4,large,1,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_1.json
main_experiments,main_experiments/large/III-4,III-4,large,2,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_2.json
main_experiments,main_experiments/large/III-4,III-4,large,3,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_3.json
main_experiments,main_experiments/large/III-4,III-4,large,4,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_4.json
main_experiments,main_experiments/large/III-4,III-4,large,5,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_5.json
main_experiments,main_experiments/large/III-4,III-4,large,6,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_6.json
main_experiments,main_experiments/large/III-4,III-4,large,7,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_7.json
main_experiments,main_experiments/large/III-4,III-4,large,8,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_8.json
main_experiments,main_experiments/large/III-4,III-4,large,9,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_9.json
main_experiments,main_experiments/large/III-5,III-5,large,0,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_0.json
main_experiments,main_experiments/large/III-5,III-5,large,1,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_1.json
main_experiments,main_experiments/large/III-5,III-5,large,2,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_2.json
main_experiments,main_experiments/large/III-5,III-5,large,3,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_3.json
main_experiments,main_experiments/large/III-5,III-5,large,4,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_4.json
main_experiments,main_experiments/large/III-5,III-5,large,5,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_5.json
main_experiments,main_experiments/large/III-5,III-5,large,6,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_6.json
main_experiments,main_experiments/large/III-5,III-5,large,7,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_7.json
main_experiments,main_experiments/large/III-5,III-5,large,8,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_8.json
main_experiments,main_experiments/large/III-5,III-5,large,9,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_9.json
main_experiments,main_experiments/large/III-6,III-6,large,0,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_0.json
main_experiments,main_experiments/large/III-6,III-6,large,1,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_1.json
main_experiments,main_experiments/large/III-6,III-6,large,2,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_2.json
main_experiments,main_experiments/large/III-6,III-6,large,3,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_3.json
main_experiments,main_experiments/large/III-6,III-6,large,4,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_4.json
main_experiments,main_experiments/large/III-6,III-6,large,5,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_5.json
main_experiments,main_experiments/large/III-6,III-6,large,6,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_6.json
main_experiments,main_experiments/large/III-6,III-6,large,7,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_7.json
main_experiments,main_experiments/large/III-6,III-6,large,8,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_8.json
main_experiments,main_experiments/large/III-6,III-6,large,9,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_9.json
main_experiments,main_experiments/large/III-7,III-7,large,0,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_0.json
main_experiments,main_experiments/large/III-7,III-7,large,1,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_1.json
main_experiments,main_experiments/large/III-7,III-7,large,2,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_2.json
main_experiments,main_experiments/large/III-7,III-7,large,3,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_3.json
main_experiments,main_experiments/large/III-7,III-7,large,4,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_4.json
main_experiments,main_experiments/large/III-7,III-7,large,5,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_5.json
main_experiments,main_experiments/large/III-7,III-7,large,6,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_6.json
main_experiments,main_experiments/large/III-7,III-7,large,7,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_7.json
main_experiments,main_experiments/large/III-7,III-7,large,8,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_8.json
main_experiments,main_experiments/large/III-7,III-7,large,9,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_9.json
main_experiments,main_experiments/large/III-8,III-8,large,0,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_0.json
main_experiments,main_experiments/large/III-8,III-8,large,1,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_1.json
main_experiments,main_experiments/large/III-8,III-8,large,2,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_2.json
main_experiments,main_experiments/large/III-8,III-8,large,3,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_3.json
main_experiments,main_experiments/large/III-8,III-8,large,4,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_4.json
main_experiments,main_experiments/large/III-8,III-8,large,5,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_5.json
main_experiments,main_experiments/large/III-8,III-8,large,6,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_6.json
main_experiments,main_experiments/large/III-8,III-8,large,7,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_7.json
main_experiments,main_experiments/large/III-8,III-8,large,8,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_8.json
main_experiments,main_experiments/large/III-8,III-8,large,9,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_9.json
main_experiments,main_experiments/large/III-9,III-9,large,0,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_0.json
main_experiments,main_experiments/large/III-9,III-9,large,1,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_1.json
main_experiments,main_experiments/large/III-9,III-9,large,2,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_2.json
main_experiments,main_experiments/large/III-9,III-9,large,3,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_3.json
main_experiments,main_experiments/large/III-9,III-9,large,4,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_4.json
main_experiments,main_experiments/large/III-9,III-9,large,5,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_5.json
main_experiments,main_experiments/large/III-9,III-9,large,6,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_6.json
main_experiments,main_experiments/large/III-9,III-9,large,7,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_7.json
main_experiments,main_experiments/large/III-9,III-9,large,8,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_8.json
main_experiments,main_experiments/large/III-9,III-9,large,9,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_9.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,0,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_0.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,1,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_1.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,2,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_2.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,3,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_3.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,4,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_4.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,5,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_5.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,6,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_6.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,7,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_7.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,8,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_8.json
drl_alns_comparison,drl_alns_comparison/IV-1,IV-1,drl_alns_comparison,9,5,5,30,30,10,6,data/generated_instances/drl_alns_comparison/IV-1/seed_9.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,0,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_0.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,1,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_1.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,2,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_2.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,3,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_3.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,4,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_4.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,5,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_5.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,6,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_6.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,7,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_7.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,8,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_8.json
drl_alns_comparison,drl_alns_comparison/IV-2,IV-2,drl_alns_comparison,9,6,6,40,40,15,7,data/generated_instances/drl_alns_comparison/IV-2/seed_9.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,0,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_0.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,1,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_1.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,2,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_2.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,3,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_3.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,4,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_4.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,5,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_5.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,6,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_6.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,7,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_7.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,8,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_8.json
drl_alns_comparison,drl_alns_comparison/IV-3,IV-3,drl_alns_comparison,9,7,7,50,50,20,8,data/generated_instances/drl_alns_comparison/IV-3/seed_9.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,0,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_0.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,1,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_1.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,2,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_2.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,3,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_3.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,4,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_4.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,5,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_5.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,6,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_6.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,7,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_7.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,8,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_8.json
drl_alns_comparison,drl_alns_comparison/IV-4,IV-4,drl_alns_comparison,9,8,8,60,60,25,9,data/generated_instances/drl_alns_comparison/IV-4/seed_9.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,0,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_0.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,1,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_1.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,2,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_2.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,3,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_3.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,4,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_4.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,5,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_5.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,6,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_6.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,7,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_7.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,8,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_8.json
drl_alns_comparison,drl_alns_comparison/IV-5,IV-5,drl_alns_comparison,9,9,9,70,70,30,11,data/generated_instances/drl_alns_comparison/IV-5/seed_9.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W02-L02,layout_width_length,0,2,2,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W02-L02_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W02-L03,layout_width_length,0,2,3,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W02-L03_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W02-L04,layout_width_length,0,2,4,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W02-L04_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W02-L05,layout_width_length,0,2,5,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W02-L05_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W02-L06,layout_width_length,0,2,6,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W02-L06_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W02-L07,layout_width_length,0,2,7,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W02-L07_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W02-L08,layout_width_length,0,2,8,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W02-L08_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W02-L09,layout_width_length,0,2,9,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W02-L09_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W02-L10,layout_width_length,0,2,10,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W02-L10_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W03-L02,layout_width_length,0,3,2,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W03-L02_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W03-L03,layout_width_length,0,3,3,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W03-L03_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W03-L04,layout_width_length,0,3,4,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W03-L04_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W03-L05,layout_width_length,0,3,5,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W03-L05_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W03-L06,layout_width_length,0,3,6,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W03-L06_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W03-L07,layout_width_length,0,3,7,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W03-L07_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W03-L08,layout_width_length,0,3,8,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W03-L08_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W03-L09,layout_width_length,0,3,9,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W03-L09_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W03-L10,layout_width_length,0,3,10,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W03-L10_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W04-L02,layout_width_length,0,4,2,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W04-L02_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W04-L03,layout_width_length,0,4,3,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W04-L03_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W04-L04,layout_width_length,0,4,4,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W04-L04_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W04-L05,layout_width_length,0,4,5,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W04-L05_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W04-L06,layout_width_length,0,4,6,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W04-L06_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W04-L07,layout_width_length,0,4,7,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W04-L07_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W04-L08,layout_width_length,0,4,8,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W04-L08_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W04-L09,layout_width_length,0,4,9,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W04-L09_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W04-L10,layout_width_length,0,4,10,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W04-L10_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W05-L02,layout_width_length,0,5,2,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W05-L02_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W05-L03,layout_width_length,0,5,3,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W05-L03_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W05-L04,layout_width_length,0,5,4,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W05-L04_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W05-L05,layout_width_length,0,5,5,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W05-L05_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W05-L06,layout_width_length,0,5,6,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W05-L06_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W05-L07,layout_width_length,0,5,7,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W05-L07_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W05-L08,layout_width_length,0,5,8,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W05-L08_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W05-L09,layout_width_length,0,5,9,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W05-L09_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W05-L10,layout_width_length,0,5,10,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W05-L10_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W06-L02,layout_width_length,0,6,2,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W06-L02_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W06-L03,layout_width_length,0,6,3,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W06-L03_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W06-L04,layout_width_length,0,6,4,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W06-L04_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W06-L05,layout_width_length,0,6,5,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W06-L05_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W06-L06,layout_width_length,0,6,6,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W06-L06_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W06-L07,layout_width_length,0,6,7,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W06-L07_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W06-L08,layout_width_length,0,6,8,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W06-L08_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W06-L09,layout_width_length,0,6,9,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W06-L09_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W06-L10,layout_width_length,0,6,10,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W06-L10_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W07-L02,layout_width_length,0,7,2,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W07-L02_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W07-L03,layout_width_length,0,7,3,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W07-L03_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W07-L04,layout_width_length,0,7,4,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W07-L04_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W07-L05,layout_width_length,0,7,5,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W07-L05_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W07-L06,layout_width_length,0,7,6,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W07-L06_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W07-L07,layout_width_length,0,7,7,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W07-L07_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W07-L08,layout_width_length,0,7,8,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W07-L08_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W07-L09,layout_width_length,0,7,9,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W07-L09_seed_0.json
sensitivity_experiments,sensitivity_experiments/layout_width_length,LAYOUT-W07-L10,layout_width_length,0,7,10,60,50,20,10,data/generated_instances/sensitivity_experiments/layout_width_length/LAYOUT-W07-L10_seed_0.json
