experiment_type,record_level,w_num,l_num,totes_num,orders_num,picking_station_num,robot_num,regular_robot_num,reserved_robot_num,station_buffer_bound,regular_station_buffer_bound,reserved_station_buffer_bound,seed,solver_type,objective_type,emergency_tote_count,emergency_replications_per_configuration,emergency_arrival_ratio,emergency_arrival_time,regular_makespan_no_reservation,regular_makespan_with_reservation,regular_tct_no_reservation,regular_tct_with_reservation,regular_makespan_cost,regular_tct_cost,baseline_response_delay,reserved_response_delay,response_benefit,baseline_completion_time,reserved_completion_time,completion_benefit,baseline_feasibility_rate,reserved_feasibility_rate,baseline_tail_time,reserved_tail_time,baseline_waiting_position,reserved_waiting_position,regular_no_reservation_runtime_sec,regular_with_reservation_runtime_sec,regular_no_reservation_mip_gap,regular_with_reservation_mip_gap,baseline_waiting_indicator,regular_instance_label
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,6,2,1,alns,makespan,5,3,0.5,538.0,1076,1081,,,5,,515.0,,,924.0,,,1,0,786,0,0,0,14.438539505004883,14.386876583099365,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,8,0,1,alns,makespan,5,3,0.1,107.60000000000001,1076,1082,,,6,,945.4,,,1354.4,,,1,0,786,0,0,4,14.481218814849854,14.571018934249878,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,8,0,1,alns,makespan,5,3,0.3,322.8,1076,1082,,,6,,730.2000000000002,,,1139.2,,,1,0,786,0,0,4,14.481218814849854,14.571018934249878,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,8,0,1,alns,makespan,5,3,0.5,538.0,1076,1082,,,6,,515.0,,,924.0,,,1,0,786,0,0,4,14.481218814849854,14.571018934249878,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,7,1,1,alns,makespan,5,3,0.1,107.60000000000001,1076,1082,,,6,,945.4,,,1354.4,,,1,0,786,0,0,4,14.331497192382812,14.206053018569946,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,7,1,1,alns,makespan,5,3,0.3,322.8,1076,1082,,,6,,730.2000000000002,,,1139.2,,,1,0,786,0,0,4,14.331497192382812,14.206053018569946,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,7,1,1,alns,makespan,5,3,0.5,538.0,1076,1082,,,6,,515.0,,,924.0,,,1,0,786,0,0,4,14.331497192382812,14.206053018569946,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,6,2,1,alns,makespan,5,3,0.1,107.60000000000001,1076,1082,,,6,,945.4,,,1354.4,,,1,0,786,0,0,4,14.413593530654907,14.23189091682434,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,6,2,1,alns,makespan,5,3,0.3,322.8,1076,1082,,,6,,730.2000000000002,,,1139.2,,,1,0,786,0,0,4,14.413593530654907,14.23189091682434,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,6,2,1,alns,makespan,5,3,0.5,538.0,1076,1082,,,6,,515.0,,,924.0,,,1,0,786,0,0,4,14.413593530654907,14.23189091682434,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,8,0,1,alns,makespan,5,3,0.1,107.60000000000001,1076,1084,,,8,,945.4,636.0,309.4,1354.4,749.0,605.4000000000001,1,1,786,0,0,3,14.439149379730225,14.166932344436646,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,8,0,1,alns,makespan,5,3,0.3,322.8,1076,1084,,,8,,730.2000000000002,636.0,94.20000000000016,1139.2,749.0,390.20000000000005,1,1,786,0,0,3,14.439149379730225,14.166932344436646,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,8,0,1,alns,makespan,5,3,0.5,538.0,1076,1084,,,8,,515.0,636.0,-121.0,924.0,749.0,175.0,1,1,786,0,0,3,14.439149379730225,14.166932344436646,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,7,1,1,alns,makespan,5,3,0.1,107.60000000000001,1076,1084,,,8,,945.4,636.0,309.4,1354.4,749.0,605.4000000000001,1,1,786,0,0,3,14.396422624588013,14.187097549438477,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,7,1,1,alns,makespan,5,3,0.3,322.8,1076,1084,,,8,,730.2000000000002,636.0,94.20000000000016,1139.2,749.0,390.20000000000005,1,1,786,0,0,3,14.396422624588013,14.187097549438477,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,7,1,1,alns,makespan,5,3,0.5,538.0,1076,1084,,,8,,515.0,636.0,-121.0,924.0,749.0,175.0,1,1,786,0,0,3,14.396422624588013,14.187097549438477,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,6,2,1,alns,makespan,5,3,0.1,107.60000000000001,1076,1084,,,8,,945.4,636.0,309.4,1354.4,749.0,605.4000000000001,1,1,786,0,0,3,14.276821613311768,14.104283809661865,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,6,2,1,alns,makespan,5,3,0.3,322.8,1076,1084,,,8,,730.2000000000002,636.0,94.20000000000016,1139.2,749.0,390.20000000000005,1,1,786,0,0,3,14.276821613311768,14.104283809661865,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,6,2,1,alns,makespan,5,3,0.5,538.0,1076,1084,,,8,,515.0,636.0,-121.0,924.0,749.0,175.0,1,1,786,0,0,3,14.276821613311768,14.104283809661865,,,1,w6_l18_n10_o40_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,8,0,2,alns,makespan,5,3,0.1,108.10000000000001,1081,1082,,,1,,1019.9,,,1428.9000000000003,,,1,0,781,0,4,4,14.690499305725098,14.39072871208191,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,8,0,2,alns,makespan,5,3,0.3,324.3,1081,1082,,,1,,803.7000000000002,,,1212.7,,,1,0,781,0,4,4,14.690499305725098,14.39072871208191,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,8,0,2,alns,makespan,5,3,0.5,540.5,1081,1082,,,1,,587.5,,,996.5,,,1,0,781,0,4,4,14.690499305725098,14.39072871208191,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,7,1,2,alns,makespan,5,3,0.1,108.10000000000001,1081,1082,,,1,,1019.9,,,1428.9000000000003,,,1,0,781,0,4,4,14.231231212615967,14.410367488861084,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,7,1,2,alns,makespan,5,3,0.3,324.3,1081,1082,,,1,,803.7000000000002,,,1212.7,,,1,0,781,0,4,4,14.231231212615967,14.410367488861084,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,7,1,2,alns,makespan,5,3,0.5,540.5,1081,1082,,,1,,587.5,,,996.5,,,1,0,781,0,4,4,14.231231212615967,14.410367488861084,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,6,2,2,alns,makespan,5,3,0.1,108.10000000000001,1081,1082,,,1,,1019.9,,,1428.9000000000003,,,1,0,781,0,4,4,14.211050271987915,14.40285062789917,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,6,2,2,alns,makespan,5,3,0.3,324.3,1081,1082,,,1,,803.7000000000002,,,1212.7,,,1,0,781,0,4,4,14.211050271987915,14.40285062789917,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,6,2,2,alns,makespan,5,3,0.5,540.5,1081,1082,,,1,,587.5,,,996.5,,,1,0,781,0,4,4,14.211050271987915,14.40285062789917,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,8,0,2,alns,makespan,5,3,0.1,108.10000000000001,1081,1079,,,-2,,1019.9,,,1428.9000000000003,,,1,0,781,0,4,4,14.23439073562622,14.44932508468628,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,8,0,2,alns,makespan,5,3,0.3,324.3,1081,1079,,,-2,,803.7000000000002,,,1212.7,,,1,0,781,0,4,4,14.23439073562622,14.44932508468628,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,8,0,2,alns,makespan,5,3,0.5,540.5,1081,1079,,,-2,,587.5,,,996.5,,,1,0,781,0,4,4,14.23439073562622,14.44932508468628,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,7,1,2,alns,makespan,5,3,0.1,108.10000000000001,1081,1079,,,-2,,1019.9,,,1428.9000000000003,,,1,0,781,0,4,4,14.206164360046387,14.431288003921509,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,7,1,2,alns,makespan,5,3,0.3,324.3,1081,1079,,,-2,,803.7000000000002,,,1212.7,,,1,0,781,0,4,4,14.206164360046387,14.431288003921509,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,7,1,2,alns,makespan,5,3,0.5,540.5,1081,1079,,,-2,,587.5,,,996.5,,,1,0,781,0,4,4,14.206164360046387,14.431288003921509,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,6,2,2,alns,makespan,5,3,0.1,108.10000000000001,1081,1079,,,-2,,1019.9,,,1428.9000000000003,,,1,0,781,0,4,4,14.24732756614685,14.428211450576782,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,6,2,2,alns,makespan,5,3,0.3,324.3,1081,1079,,,-2,,803.7000000000002,,,1212.7,,,1,0,781,0,4,4,14.24732756614685,14.428211450576782,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,6,2,2,alns,makespan,5,3,0.5,540.5,1081,1079,,,-2,,587.5,,,996.5,,,1,0,781,0,4,4,14.24732756614685,14.428211450576782,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,8,0,2,alns,makespan,5,3,0.1,108.10000000000001,1081,1085,,,4,,1019.9,576.0,443.9,1428.9000000000003,689.0,739.9000000000003,1,1,781,0,4,0,14.223974466323853,14.34317946434021,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,8,0,2,alns,makespan,5,3,0.3,324.3,1081,1085,,,4,,803.7000000000002,576.0,227.70000000000016,1212.7,689.0,523.7,1,1,781,0,4,0,14.223974466323853,14.34317946434021,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,8,0,2,alns,makespan,5,3,0.5,540.5,1081,1085,,,4,,587.5,576.0,11.5,996.5,689.0,307.5,1,1,781,0,4,0,14.223974466323853,14.34317946434021,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,7,1,2,alns,makespan,5,3,0.1,108.10000000000001,1081,1085,,,4,,1019.9,576.0,443.9,1428.9000000000003,689.0,739.9000000000003,1,1,781,0,4,0,14.257842540740967,14.389650344848633,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,7,1,2,alns,makespan,5,3,0.3,324.3,1081,1085,,,4,,803.7000000000002,576.0,227.70000000000016,1212.7,689.0,523.7,1,1,781,0,4,0,14.257842540740967,14.389650344848633,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,7,1,2,alns,makespan,5,3,0.5,540.5,1081,1085,,,4,,587.5,576.0,11.5,996.5,689.0,307.5,1,1,781,0,4,0,14.257842540740967,14.389650344848633,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,6,2,2,alns,makespan,5,3,0.1,108.10000000000001,1081,1085,,,4,,1019.9,576.0,443.9,1428.9000000000003,689.0,739.9000000000003,1,1,781,0,4,0,14.23849630355835,14.517049551010132,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,6,2,2,alns,makespan,5,3,0.3,324.3,1081,1085,,,4,,803.7000000000002,576.0,227.70000000000016,1212.7,689.0,523.7,1,1,781,0,4,0,14.23849630355835,14.517049551010132,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,6,2,2,alns,makespan,5,3,0.5,540.5,1081,1085,,,4,,587.5,576.0,11.5,996.5,689.0,307.5,1,1,781,0,4,0,14.23849630355835,14.517049551010132,,,1,w6_l18_n10_o40_k15_p5_seed2
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,8,0,3,alns,makespan,5,3,0.1,108.0,1080,1079,,,-1,,307.0,,,801.0,,,1,0,0,0,2,0,14.315592527389526,14.28230333328247,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,8,0,3,alns,makespan,5,3,0.3,324.0,1080,1079,,,-1,,307.0,,,801.0,,,1,0,0,0,2,0,14.315592527389526,14.28230333328247,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,8,0,3,alns,makespan,5,3,0.5,540.0,1080,1079,,,-1,,307.0,,,801.0,,,1,0,0,0,2,0,14.315592527389526,14.28230333328247,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,7,1,3,alns,makespan,5,3,0.1,108.0,1080,1079,,,-1,,307.0,,,801.0,,,1,0,0,0,2,0,14.39311408996582,14.325715065002441,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,7,1,3,alns,makespan,5,3,0.3,324.0,1080,1079,,,-1,,307.0,,,801.0,,,1,0,0,0,2,0,14.39311408996582,14.325715065002441,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,7,1,3,alns,makespan,5,3,0.5,540.0,1080,1079,,,-1,,307.0,,,801.0,,,1,0,0,0,2,0,14.39311408996582,14.325715065002441,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,6,2,3,alns,makespan,5,3,0.1,108.0,1080,1079,,,-1,,307.0,,,801.0,,,1,0,0,0,2,0,14.3178231716156,14.298199892044067,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,6,2,3,alns,makespan,5,3,0.3,324.0,1080,1079,,,-1,,307.0,,,801.0,,,1,0,0,0,2,0,14.3178231716156,14.298199892044067,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,15,0,8,6,2,3,alns,makespan,5,3,0.5,540.0,1080,1079,,,-1,,307.0,,,801.0,,,1,0,0,0,2,0,14.3178231716156,14.298199892044067,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,8,0,3,alns,makespan,5,3,0.1,108.0,1080,1081,,,1,,307.0,,,801.0,,,1,0,0,0,2,0,14.342365264892578,14.1560537815094,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,8,0,3,alns,makespan,5,3,0.3,324.0,1080,1081,,,1,,307.0,,,801.0,,,1,0,0,0,2,0,14.342365264892578,14.1560537815094,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,8,0,3,alns,makespan,5,3,0.5,540.0,1080,1081,,,1,,307.0,,,801.0,,,1,0,0,0,2,0,14.342365264892578,14.1560537815094,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,7,1,3,alns,makespan,5,3,0.1,108.0,1080,1081,,,1,,307.0,,,801.0,,,1,0,0,0,2,0,14.337785959243774,14.137680768966675,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,7,1,3,alns,makespan,5,3,0.3,324.0,1080,1081,,,1,,307.0,,,801.0,,,1,0,0,0,2,0,14.337785959243774,14.137680768966675,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,7,1,3,alns,makespan,5,3,0.5,540.0,1080,1081,,,1,,307.0,,,801.0,,,1,0,0,0,2,0,14.337785959243774,14.137680768966675,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,6,2,3,alns,makespan,5,3,0.1,108.0,1080,1081,,,1,,307.0,,,801.0,,,1,0,0,0,2,0,14.325114488601685,14.138084888458252,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,6,2,3,alns,makespan,5,3,0.3,324.0,1080,1081,,,1,,307.0,,,801.0,,,1,0,0,0,2,0,14.325114488601685,14.138084888458252,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,14,1,8,6,2,3,alns,makespan,5,3,0.5,540.0,1080,1081,,,1,,307.0,,,801.0,,,1,0,0,0,2,0,14.325114488601685,14.138084888458252,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,8,0,3,alns,makespan,5,3,0.1,108.0,1080,1081,,,1,,307.0,636.0,-329.0,801.0,749.0,52.0,1,1,0,722,2,3,14.344317197799683,14.212251663208008,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,8,0,3,alns,makespan,5,3,0.3,324.0,1080,1081,,,1,,307.0,636.0,-329.0,801.0,749.0,52.0,1,1,0,722,2,3,14.344317197799683,14.212251663208008,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,8,0,3,alns,makespan,5,3,0.5,540.0,1080,1081,,,1,,307.0,636.0,-329.0,801.0,749.0,52.0,1,1,0,722,2,3,14.344317197799683,14.212251663208008,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,7,1,3,alns,makespan,5,3,0.1,108.0,1080,1081,,,1,,307.0,636.0,-329.0,801.0,749.0,52.0,1,1,0,722,2,3,14.340870380401611,14.243253231048584,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,7,1,3,alns,makespan,5,3,0.3,324.0,1080,1081,,,1,,307.0,636.0,-329.0,801.0,749.0,52.0,1,1,0,722,2,3,14.340870380401611,14.243253231048584,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,7,1,3,alns,makespan,5,3,0.5,540.0,1080,1081,,,1,,307.0,636.0,-329.0,801.0,749.0,52.0,1,1,0,722,2,3,14.340870380401611,14.243253231048584,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,6,2,3,alns,makespan,5,3,0.1,108.0,1080,1081,,,1,,307.0,636.0,-329.0,801.0,749.0,52.0,1,1,0,722,2,3,14.339536428451538,14.23119592666626,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,6,2,3,alns,makespan,5,3,0.3,324.0,1080,1081,,,1,,307.0,636.0,-329.0,801.0,749.0,52.0,1,1,0,722,2,3,14.339536428451538,14.23119592666626,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,40,5,15,13,2,8,6,2,3,alns,makespan,5,3,0.5,540.0,1080,1081,,,1,,307.0,636.0,-329.0,801.0,749.0,52.0,1,1,0,722,2,3,14.339536428451538,14.23119592666626,,,0,w6_l18_n10_o40_k15_p5_seed3
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,15,0,8,8,0,1,alns,makespan,5,3,0.1,107.7,1077,1083,,,6,,900.2999999999998,,,1309.3,,,1,0,741,638,0,1,14.533070087432861,14.519368886947632,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,15,0,8,8,0,1,alns,makespan,5,3,0.3,323.09999999999997,1077,1083,,,6,,684.9000000000001,,,1093.9,,,1,0,741,638,0,1,14.533070087432861,14.519368886947632,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,15,0,8,8,0,1,alns,makespan,5,3,0.5,538.5,1077,1083,,,6,,469.5,,,878.5,,,1,0,741,638,0,1,14.533070087432861,14.519368886947632,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,15,0,8,7,1,1,alns,makespan,5,3,0.1,107.7,1077,1083,,,6,,900.2999999999998,,,1309.3,,,1,0,741,638,0,1,14.580621480941772,14.564602613449097,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,15,0,8,7,1,1,alns,makespan,5,3,0.3,323.09999999999997,1077,1083,,,6,,684.9000000000001,,,1093.9,,,1,0,741,638,0,1,14.580621480941772,14.564602613449097,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,15,0,8,7,1,1,alns,makespan,5,3,0.5,538.5,1077,1083,,,6,,469.5,,,878.5,,,1,0,741,638,0,1,14.580621480941772,14.564602613449097,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,15,0,8,6,2,1,alns,makespan,5,3,0.1,107.7,1077,1083,,,6,,900.2999999999998,,,1309.3,,,1,0,741,638,0,1,14.600117921829224,14.576634645462036,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,15,0,8,6,2,1,alns,makespan,5,3,0.3,323.09999999999997,1077,1083,,,6,,684.9000000000001,,,1093.9,,,1,0,741,638,0,1,14.600117921829224,14.576634645462036,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,15,0,8,6,2,1,alns,makespan,5,3,0.5,538.5,1077,1083,,,6,,469.5,,,878.5,,,1,0,741,638,0,1,14.600117921829224,14.576634645462036,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,14,1,8,8,0,1,alns,makespan,5,3,0.1,107.7,1077,1085,,,8,,900.2999999999998,,,1309.3,,,1,0,741,0,0,2,14.601710081100464,14.578786373138428,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,14,1,8,8,0,1,alns,makespan,5,3,0.3,323.09999999999997,1077,1085,,,8,,684.9000000000001,,,1093.9,,,1,0,741,0,0,2,14.601710081100464,14.578786373138428,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,14,1,8,8,0,1,alns,makespan,5,3,0.5,538.5,1077,1085,,,8,,469.5,,,878.5,,,1,0,741,0,0,2,14.601710081100464,14.578786373138428,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,14,1,8,7,1,1,alns,makespan,5,3,0.1,107.7,1077,1085,,,8,,900.2999999999998,,,1309.3,,,1,0,741,0,0,2,14.591419458389282,14.571872472763062,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,14,1,8,7,1,1,alns,makespan,5,3,0.3,323.09999999999997,1077,1085,,,8,,684.9000000000001,,,1093.9,,,1,0,741,0,0,2,14.591419458389282,14.571872472763062,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,14,1,8,7,1,1,alns,makespan,5,3,0.5,538.5,1077,1085,,,8,,469.5,,,878.5,,,1,0,741,0,0,2,14.591419458389282,14.571872472763062,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,14,1,8,6,2,1,alns,makespan,5,3,0.1,107.7,1077,1085,,,8,,900.2999999999998,,,1309.3,,,1,0,741,0,0,2,14.649630784988403,14.605923891067505,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,14,1,8,6,2,1,alns,makespan,5,3,0.3,323.09999999999997,1077,1085,,,8,,684.9000000000001,,,1093.9,,,1,0,741,0,0,2,14.649630784988403,14.605923891067505,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,14,1,8,6,2,1,alns,makespan,5,3,0.5,538.5,1077,1085,,,8,,469.5,,,878.5,,,1,0,741,0,0,2,14.649630784988403,14.605923891067505,,,1,w6_l18_n10_o50_k15_p5_seed1
emergency_reservation,cleaned_configuration_record,6,18,10,50,5,15,13,2,8,8,0,1,alns,makespan,5,3,0.1,107.7,1077,1087,,,10,,900.2999999999998,469.00000000000006,431.2999999999998,1309.3,769.0,540.3,1,1,741,744,0,4,14.585171222686768,14.386603832244873,,,1,w6_l18_n10_o50_k15_p5_seed1
