experiment,folder,instance_id,scale_group,seed,w_num,l_num,n_required_totes,orders_num,robot_num,picking_station_num,file
main_experiments,main_experiments/large/III-3,III-3,large,9,10,12,100,70,20,5,data/generated_instances/main_experiments/large/III-3/seed_9.json
main_experiments,main_experiments/large/III-4,III-4,large,0,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_0.json
main_experiments,main_experiments/large/III-4,III-4,large,1,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_1.json
main_experiments,main_experiments/large/III-4,III-4,large,2,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_2.json
main_experiments,main_experiments/large/III-4,III-4,large,3,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_3.json
main_experiments,main_experiments/large/III-4,III-4,large,4,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_4.json
main_experiments,main_experiments/large/III-4,III-4,large,5,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_5.json
main_experiments,main_experiments/large/III-4,III-4,large,6,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_6.json
main_experiments,main_experiments/large/III-4,III-4,large,7,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_7.json
main_experiments,main_experiments/large/III-4,III-4,large,8,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_8.json
main_experiments,main_experiments/large/III-4,III-4,large,9,12,12,120,80,25,10,data/generated_instances/main_experiments/large/III-4/seed_9.json
main_experiments,main_experiments/large/III-5,III-5,large,0,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_0.json
main_experiments,main_experiments/large/III-5,III-5,large,1,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_1.json
main_experiments,main_experiments/large/III-5,III-5,large,2,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_2.json
main_experiments,main_experiments/large/III-5,III-5,large,3,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_3.json
main_experiments,main_experiments/large/III-5,III-5,large,4,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_4.json
main_experiments,main_experiments/large/III-5,III-5,large,5,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_5.json
main_experiments,main_experiments/large/III-5,III-5,large,6,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_6.json
main_experiments,main_experiments/large/III-5,III-5,large,7,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_7.json
main_experiments,main_experiments/large/III-5,III-5,large,8,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_8.json
main_experiments,main_experiments/large/III-5,III-5,large,9,12,12,140,90,30,10,data/generated_instances/main_experiments/large/III-5/seed_9.json
main_experiments,main_experiments/large/III-6,III-6,large,0,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_0.json
main_experiments,main_experiments/large/III-6,III-6,large,1,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_1.json
main_experiments,main_experiments/large/III-6,III-6,large,2,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_2.json
main_experiments,main_experiments/large/III-6,III-6,large,3,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_3.json
main_experiments,main_experiments/large/III-6,III-6,large,4,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_4.json
main_experiments,main_experiments/large/III-6,III-6,large,5,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_5.json
main_experiments,main_experiments/large/III-6,III-6,large,6,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_6.json
main_experiments,main_experiments/large/III-6,III-6,large,7,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_7.json
main_experiments,main_experiments/large/III-6,III-6,large,8,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_8.json
main_experiments,main_experiments/large/III-6,III-6,large,9,12,12,160,100,35,10,data/generated_instances/main_experiments/large/III-6/seed_9.json
main_experiments,main_experiments/large/III-7,III-7,large,0,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_0.json
main_experiments,main_experiments/large/III-7,III-7,large,1,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_1.json
main_experiments,main_experiments/large/III-7,III-7,large,2,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_2.json
main_experiments,main_experiments/large/III-7,III-7,large,3,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_3.json
main_experiments,main_experiments/large/III-7,III-7,large,4,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_4.json
main_experiments,main_experiments/large/III-7,III-7,large,5,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_5.json
main_experiments,main_experiments/large/III-7,III-7,large,6,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_6.json
main_experiments,main_experiments/large/III-7,III-7,large,7,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_7.json
main_experiments,main_experiments/large/III-7,III-7,large,8,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_8.json
main_experiments,main_experiments/large/III-7,III-7,large,9,14,12,180,110,40,15,data/generated_instances/main_experiments/large/III-7/seed_9.json
main_experiments,main_experiments/large/III-8,III-8,large,0,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_0.json
main_experiments,main_experiments/large/III-8,III-8,large,1,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_1.json
main_experiments,main_experiments/large/III-8,III-8,large,2,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_2.json
main_experiments,main_experiments/large/III-8,III-8,large,3,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_3.json
main_experiments,main_experiments/large/III-8,III-8,large,4,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_4.json
main_experiments,main_experiments/large/III-8,III-8,large,5,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_5.json
main_experiments,main_experiments/large/III-8,III-8,large,6,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_6.json
main_experiments,main_experiments/large/III-8,III-8,large,7,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_7.json
main_experiments,main_experiments/large/III-8,III-8,large,8,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_8.json
main_experiments,main_experiments/large/III-8,III-8,large,9,14,12,200,120,45,15,data/generated_instances/main_experiments/large/III-8/seed_9.json
main_experiments,main_experiments/large/III-9,III-9,large,0,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_0.json
main_experiments,main_experiments/large/III-9,III-9,large,1,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_1.json
main_experiments,main_experiments/large/III-9,III-9,large,2,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_2.json
main_experiments,main_experiments/large/III-9,III-9,large,3,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_3.json
main_experiments,main_experiments/large/III-9,III-9,large,4,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_4.json
main_experiments,main_experiments/large/III-9,III-9,large,5,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_5.json
main_experiments,main_experiments/large/III-9,III-9,large,6,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_6.json
main_experiments,main_experiments/large/III-9,III-9,large,7,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_7.json
main_experiments,main_experiments/large/III-9,III-9,large,8,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_8.json
main_experiments,main_experiments/large/III-9,III-9,large,9,14,12,220,130,50,15,data/generated_instances/main_experiments/large/III-9/seed_9.json
